"1" "2" "3" "label"
"96" -2.27395771619170 -6.1695762573126 4.24642686475017 3
"97" -6.42543022975956 -0.786057494021887 4.56797591407553 3
"98" -5.17307287156232 -4.46489358632829 4.50392131317867 3
"99" -3.53142958037077 -3.72744684208402 2.84551799891446 3
"100" -6.17515296568911 -6.31697783576802 3.16607019044632 3
"101" -5.31018314208998 -5.12721301957224 5.11814113165938 3
"102" -5.52526408063412 -3.50384333428194 4.12106779251955 3
"103" -4.65065669943164 -4.29046821527911 2.48961599913026 3
"104" -5.8176444416347 -3.86780835811805 4.65681489702342 3
"105" -6.72583097760431 -4.05007605563783 4.17824974831128 3
"106" -4.26032693961309 -2.76671866353257 5.19456443801016 3
"107" -3.79442538740068 -2.50510899267678 2.52985200209426 3
"108" -3.25872957043974 -3.61139396822004 0.62736339169746 3
"109" -3.11354649180092 -1.71782356016926 3.15369314432239 3
"110" -4.08525246284771 -2.33766880732948 4.58441564802931 3
"111" -3.71944119198589 -5.20859730022248 4.66734948718365 3
"112" -3.55452614991313 -5.72085688957159 4.94405999758769 3
"113" -3.90395499219215 -1.42051831003413 4.06210225089463 3
"114" -4.22383946574818 -4.39539684694265 4.11239793787146 3
"115" -4.86650030189785 -6.3016401404314 4.01459923917247 3
"116" -4.08748364695245 -5.38335957377946 3.31140548053008 3
"117" -3.38665593382428 -3.88392282493023 4.92153170212657 3
"118" -5.57986206067037 -4.53128614550400 2.57153905107328 3
"119" -2.14355147897371 -2.32343783476602 4.411639020744 3
"120" -3.09258364740623 -5.79132846365643 3.24177503895344 3
"121" -4.94537535843196 -3.78803871183297 3.83199862810095 3
"122" -5.95708823319869 -4.72344189067179 3.88257939236405 3
"123" -2.9344120724367 -3.89571563386501 4.48635236771328 3
"124" -4.12102473111738 -3.22883719703478 5.73431051115987 3
"125" -4.50215695656955 -4.92136060701964 3.89364723201107 3
"126" -4.05170915853516 -5.14151368772135 5.12404272681984 3
"127" -3.71556535412762 -5.14148939312330 2.61165066191416 3
"128" -1.30722976569515 -1.54270501143540 5.95592203457741 3
"129" -5.6227253570076 -3.95144845390887 1.99128678211534 3
"130" -5.23774062839113 -6.24737809356428 3.51806682046219 3
"131" -2.27189977750325 -5.69786121300563 4.21237118982135 3
"132" -4.65976071965082 -4.06867965792724 5.71915985575194 3
"133" -3.82928156460039 -5.08008763548932 4.50819651200603 3
"134" -3.95824581804936 -4.68946069957432 4.30327617149236 3
"135" -3.34934375944713 -2.22690714557305 3.44716767420032 3
